	date	ticker	revenue	ebit	cash-flow-from-operating-activities	current-ratio	debt-equity-ratio	gross-margin	net-profit-margin	roe	past-eps-earnings-per-share-diluted	eps-earnings-per-share-diluted	ebitda-margin
39	2013-12-31	BA	23785.00000	1535.00000	1380	1.26390	0.64250	14.36620	5.17970	8.22160	1.51000	1.60000	0
38	2014-03-31	BA	20465.00000	1560.00000	1112.00000	1.23380	0.61060	15.57290	4.70560	6.59470	1.60000	1.28000	0
37	2014-06-30	BA	22045.00000	1804.00000	1809	1.22850	0.62630	15.38670	7.49380	11.65400	1.28000	2.24000	0
36	2014-09-30	BA	23784.00000	2137.00000	939	1.22580	0.60670	15.67020	5.71810	9.30520	2.24000	1.86000	0
35	2014-12-31	BA	24468.00000	2041.00000	4998	1.40500	1.03190	15.42010	5.98740	16.67800	1.86000	2.00000	0
34	2015-03-31	BA	22149.00000	2035.00000	88.00000	1.20210	1.12550	16.56510	6.02280	16.63760	2.00000	1.87000	0
33	2015-06-30	BA	24543.00000	1700.00000	3297	1.16920	1.42950	13.07910	4.52270	17.59950	1.87000	1.59000	0
32	2015-09-30	BA	25849.00000	2596.00000	2859	1.16900	1.32860	16.49970	6.58050	25.11050	1.59000	2.47000	0
31	2015-12-31	BA	23573.00000	1176.00000	3119	1.35350	1.55760	12.49740	4.35670	16.03880	2.47000	1.51000	0
30	2016-03-31	BA	22632.00000	1804.00000	1275.00000	1.32450	2.42670	15.69020	5.37730	29.68830	1.51000	1.83000	0
29	2016-06-30	BA	24755.00000	-403.00000	3190	1.27370	17.02470	9.88080	-0.94530	-36.16690	1.83000	-0.37000	0
28	2016-09-30	BA	23898.00000	2296.00000	3202	1.28350	4.86330	16.77130	9.52380	106.00000	-0.37000	3.60000	0
27	2016-12-31	BA	22211.00000	2889.00000	2829	1.24640	11.34780	20.36830	7.97800	201.82440	3.60000	2.77000	0
26	2017-03-31	BA	21961.00000	2219.00000	2098.00000	1.25280	69.67100	17.76330	7.18090	1018.71000	2.77000	2.54000	0
25	2017-06-30	BA	23051.00000	2543.00000	4949	1.18750	-5.44740	18.92330	7.58750	-88.42270	2.54000	2.87000	0
24	2017-09-30	BA	24223.00000	2657.00000	3396	1.17890	9.40440	17.72700	7.46400	158.07860	2.87000	2.99000	0
23	2017-12-31	BA	24770.00000	2995.00000	2903	1.14130	6.48980	19.80620	13.39520	193.81200	2.99000	5.45000	0
22	2018-03-31	BA	23382.00000	2891.00000	3136.00000	1.14580	9.59320	19.56210	10.58080	190.83210	5.45000	4.15000	0
21	2018-06-30	BA	24258.00000	2727.00000	4680	1.11160	-8.81950	19.53580	9.05270	-159.82530	4.15000	3.73000	0
20	2018-09-30	BA	25146.00000	2245.00000	4559	1.10410	-9.82300	16.40020	9.38920	-195.45080	3.73000	4.07000	0
19	2018-12-31	BA	28341.00000	4193.00000	2947	1.07650	33.77320	22.11990	12.07440	835.12190	4.07000	5.90000	0
18	2019-03-31	BA	22917.00000	2368.00000	2788.00000	1.07050	63.55170	18.71970	9.36860	926.29310	5.90000	3.75000	0
17	2019-06-30	BA	15751.00000	-3364.00000	-590	1.03170	-3.88750	-12.97060	-18.67820	59.51850	3.75000	-5.21000	0
16	2019-09-30	BA	19980.00000	1274.00000	-2424	1.10680	-6.47200	15.34030	5.83580	-30.63800	-5.21000	2.05000	0
15	2019-12-31	BA	17911.00000	-2191.00000	-2220	1.05050	-3.28940	-4.37720	-5.62220	12.16870	2.05000	-1.71000	0
14	2020-03-31	BA	16908.00000	-1341.00000	-4302.00000	1.17470	-4.15890	0.89900	-3.71420	6.84830	-1.71000	-1.11000	0
13	2020-06-30	BA	11807.00000	-2953.00000	-5280	1.40870	-5.39260	-9.82470	-20.12370	21.04200	-1.11000	-4.20000	0
12	2020-09-30	BA	14139.00000	-391.00000	-4819	1.41930	-5.27650	7.38380	-3.17560	4.03360	-4.20000	-0.79000	0
11	2020-12-31	BA	15304.00000	-8039.00000	-4009	1.39370	-3.51770	-37.10140	-55.01830	46.68880	-0.79000	-14.78000	0
10	2021-03-31	BA	15217.00000	-74.00000	-3387.00000	1.33430	-3.56340	9.31850	-3.52890	3.14440	-14.78000	-0.92000	0
9	2021-06-30	BA	16998.00000	1032.00000	-483	1.34990	-3.85560	14.23110	3.45330	-3.43950	-0.92000	1.00000	0
8	2021-09-30	BA	15278.00000	336.00000	-262	1.36280	-4.37540	11.25150	-0.71340	0.92530	1.00000	-0.19000	0
7	2021-12-31	BA	14793.00000	-4164.00000	716	1.32530	-3.91360	-16.94720	-28.00650	28.04800	-0.19000	-7.04000	0
6	2022-03-31	BA	13991.00000	-1162.00000	-3216.00000	1.29770	-3.78180	2.52310	-8.71270	8.13470	-7.04000	-2.06000	0
5	2022-06-30	BA	16681.00000	780.00000	81	1.25000	-3.86720	12.75700	1.15700	-1.08170	-2.06000	0.32000	0
4	2022-09-30	BA	15956.00000	-2792.00000	3190	1.21910	-3.24460	-5.10780	-20.52520	18.75820	0.32000	-5.49000	0
3	2022-12-31	BA	19980.00000	-345.00000	3457	1.21620	-3.59670	9.32930	-3.17320	4.18350	-5.49000	-1.07000	0
2	2023-03-31	BA	17921.00000	-149.00000	-318.00000	1.16360	-3.57730	10.73040	-2.31010	2.74480	-1.07000	-0.69000	0
1	2023-06-30	BA	19751.00000	-99.00000	2875	1.16660	-3.37370	9.81720	-0.75440	0.96170	-0.69000	-0.25000	0
0	2023-09-30	BA	18104.00000	-808.00000	22	1.14910	-3.12690	6.43500	-9.03670	9.79840	-0.25000	-2.70000	0
58	2009-03-31	PEP	8263.00000	1588.00000	-266.00000	1.35890	0.78620	54.68960	13.72380	9.37010	0	0.72000	0
57	2009-06-30	PEP	10592.00000	2190.00000	1758	1.34930	0.59820	53.91810	15.65330	11.49630	0.72000	1.06000	0
56	2009-09-30	PEP	11080.00000	2232.00000	2911	1.33580	0.50190	53.24010	15.48740	10.87750	1.06000	1.09000	0
55	2009-12-31	PEP	13297.00000	2034.00000	2393	1.43570	0.45090	52.67350	10.76940	8.18990	1.09000	0.90000	0
54	2010-03-31	PEP	9368.00000	840.00000	241.00000	1.30990	1.00010	52.35910	15.25410	6.52980	0.90000	0.89000	0
53	2010-06-30	PEP	14801.00000	2461.00000	2201	1.14900	1.20910	54.42880	10.81680	8.05690	0.89000	0.98000	0
52	2010-09-30	PEP	15514.00000	2800.00000	3346	1.04580	1.19590	54.82790	12.38880	9.48730	0.98000	1.19000	0
51	2010-12-31	PEP	18155.00000	2231.00000	2660	1.10550	1.15930	53.95760	7.50210	6.30530	1.19000	0.85000	0
50	2011-03-31	PEP	11937.00000	1726.00000	380.00000	0.98050	1.14890	54.36880	9.55850	4.80980	0.85000	0.71000	0
49	2011-06-30	PEP	16827.00000	2754.00000	1973	0.99220	1.12110	52.67720	11.19040	7.78090	0.71000	1.17000	0
48	2011-09-30	PEP	17582.00000	2906.00000	3481	1.01530	1.11870	51.92810	11.36960	8.33850	1.17000	1.25000	0
47	2011-12-31	PEP	20158.00000	2247.00000	3110	0.96070	1.28110	51.72640	7.00960	6.67140	1.25000	0.90000	0
46	2012-03-31	PEP	12428.00000	1722.00000	-690.00000	1.03490	1.20720	52.61510	9.06020	4.91090	0.90000	0.71000	0
45	2012-06-30	PEP	16458.00000	2377.00000	1937	0.98710	1.37570	51.90790	9.02300	7.24630	0.71000	0.94000	0
44	2012-09-30	PEP	16652.00000	2800.00000	3871	1.18800	1.29460	52.96060	11.41610	8.81360	0.94000	1.21000	0
43	2012-12-31	PEP	19954.00000	2213.00000	3361	1.09540	1.26610	51.61870	8.31410	7.40170	1.21000	1.06000	0
42	2013-03-31	PEP	12581.00000	1658.00000	702.00000	1.10650	1.30880	53.62850	8.52870	4.80320	1.06000	0.69000	0
41	2013-06-30	PEP	16807.00000	2869.00000	2313	1.14620	1.29630	53.00770	11.94150	8.84590	0.69000	1.28000	0
40	2013-09-30	PEP	16909.00000	2780.00000	3647	1.24170	1.31900	53.00730	11.31350	8.53530	1.28000	1.23000	0
39	2013-12-31	PEP	20118.00000	2398.00000	3026	1.24460	1.21530	52.45550	8.68380	7.15360	1.23000	1.12000	0
38	2014-03-31	PEP	12623.00000	1807.00000	181.00000	1.19670	1.40100	54.47200	9.62530	5.32900	1.12000	0.79000	0
37	2014-06-30	PEP	16894.00000	2896.00000	2491	1.27520	1.39190	53.96000	11.69650	8.37230	0.79000	1.29000	0
36	2014-09-30	PEP	17218.00000	2847.00000	4021	1.16400	1.41210	53.56600	11.66220	8.65200	1.29000	1.32000	0
35	2014-12-31	PEP	19948.00000	2031.00000	3813	1.14210	1.64670	51.28330	6.53700	7.49660	1.32000	0.87000	0
34	2015-03-31	PEP	12217.00000	1797.00000	270.00000	1.03950	1.89910	54.95620	9.99430	7.63170	0.87000	0.81000	0
33	2015-06-30	PEP	15923.00000	2900.00000	2491	1.07070	1.91070	54.46210	12.43480	12.00770	0.81000	1.33000	0
32	2015-09-30	PEP	16331.00000	1416.00000	4014	1.19630	2.34500	54.13630	3.26370	3.95710	1.33000	0.36000	0
31	2015-12-31	PEP	18585.00000	2240.00000	4089	1.31020	2.76680	54.33410	9.24400	14.23410	0.36000	1.17000	0
30	2016-03-31	PEP	11862.00000	1619.00000	305.00000	1.42300	3.12400	56.57560	7.84860	8.30620	1.17000	0.64000	0
29	2016-06-30	PEP	15395.00000	2964.00000	2802	1.40190	2.87820	55.63490	13.02370	16.07440	0.64000	1.38000	0
28	2016-09-30	PEP	16027.00000	2821.00000	3717	1.31620	2.79970	54.55170	12.42900	15.57590	1.38000	1.37000	0
27	2016-12-31	PEP	19515.00000	2400.00000	3839	1.25150	3.29900	54.10200	7.17910	12.48460	1.37000	0.97000	0
26	2017-03-31	PEP	12049.00000	1863.00000	-193.00000	1.25440	3.30890	56.09590	10.93870	11.22850	0.97000	0.91000	0
25	2017-06-30	PEP	15710.00000	2919.00000	2444	1.32270	3.15120	55.06680	13.39910	16.69950	0.91000	1.46000	0
24	2017-09-30	PEP	16240.00000	2924.00000	3836	1.35060	2.92070	54.63050	13.20200	15.89270	1.46000	1.49000	0
23	2017-12-31	PEP	19526.00000	2570.00000	3943	1.51340	3.57720	53.50300	-3.63620	-6.24050	1.49000	-0.48000	0
22	2018-03-31	PEP	12562.00000	1807.00000	-1309.00000	1.27670	3.96280	54.98330	10.69100	12.31680	-0.48000	0.94000	0
21	2018-06-30	PEP	16090.00000	3028.00000	2396	1.23670	3.97150	54.86020	11.31140	17.90430	0.94000	1.28000	0
20	2018-09-30	PEP	16485.00000	2844.00000	3645	1.31150	3.38020	54.34030	15.15320	24.15060	1.28000	1.75000	0
19	2018-12-31	PEP	19524.00000	2431.00000	4683	0.98890	2.21350	54.23070	35.09530	47.02780	1.75000	4.81000	0
18	2019-03-31	PEP	12884.00000	2008.00000	-345.00000	0.93860	2.22080	55.85220	10.96710	9.94680	4.81000	1.00000	0
17	2019-06-30	PEP	16449.00000	2729.00000	1733	0.86370	2.22160	54.98810	12.37160	14.55440	1.00000	1.44000	0
16	2019-09-30	PEP	17188.00000	2855.00000	3675	0.95370	2.28870	55.23620	12.21780	14.83410	1.44000	1.49000	0
15	2019-12-31	PEP	20640.00000	2699.00000	4586	0.86240	2.15680	54.71900	8.55620	11.95860	1.49000	1.27000	0
14	2020-03-31	PEP	13881.00000	1924.00000	-749.00000	1.09920	3.04170	55.86050	9.63910	9.96390	1.27000	0.96000	0
13	2020-06-30	PEP	15945.00000	2319.00000	2211	0.97320	3.57340	55.54720	10.32300	13.17230	0.96000	1.18000	0
12	2020-09-30	PEP	18091.00000	3011.00000	4661	0.92510	3.27850	54.91680	12.66380	16.96950	1.18000	1.65000	0
11	2020-12-31	PEP	22455.00000	2826.00000	4490	0.98410	3.25780	53.56940	8.21640	13.71750	1.65000	1.33000	0
10	2021-03-31	PEP	14820.00000	2312.00000	-719.00000	0.93400	3.10720	54.98650	11.56550	12.26070	1.33000	1.24000	0
9	2021-06-30	PEP	19217.00000	3129.00000	3059	0.91420	2.74700	53.79090	12.27040	15.40460	1.24000	1.70000	0
8	2021-09-30	PEP	20189.00000	3159.00000	4294	0.94550	2.58020	53.46970	11.01590	14.02750	1.70000	1.60000	0
7	2021-12-31	PEP	25248.00000	2562.00000	4982	0.83080	2.49730	51.95660	5.23610	8.30290	1.60000	0.95000	0
6	2022-03-31	PEP	16200.00000	5267.00000	-174.00000	0.86520	2.18610	54.11730	26.30250	23.32420	0.95000	3.06000	0
5	2022-06-30	PEP	20225.00000	2077.00000	2055	0.83140	2.10340	53.44870	7.06550	7.74340	3.06000	1.03000	0
4	2022-09-30	PEP	21971.00000	3353.00000	4425	0.91770	2.05100	53.08360	12.29800	14.23570	1.03000	1.95000	0
3	2022-12-31	PEP	27996.00000	815.00000	4505	0.80410	2.26200	52.06460	1.85030	3.09730	1.95000	0.38000	0
2	2023-03-31	PEP	17846.00000	2629.00000	-392.00000	0.86800	2.43180	55.23930	10.82600	11.31880	0.38000	1.40000	0
1	2023-06-30	PEP	22322.00000	3659.00000	2411	0.84250	2.44720	54.65910	12.31070	15.54560	1.40000	1.99000	0
0	2023-09-30	PEP	23453.00000	4015.00000	5611	0.87720	2.36030	54.48340	13.18380	16.42590	1.99000	2.24000	0
58	2009-02-28	ORCL	5453.00000	1940.00000	6247	1.95820	0.48700	79.62590	24.37190	5.75900	0	0.26000	0
57	2009-05-31	ORCL	6861.00000	2885.00000	2008	2.03090	0.40240	82.81590	27.56160	7.43170	0.26000	0.37000	0
56	2009-08-31	ORCL	5054.00000	1740.00000	3738.00000	2.66870	0.55590	80.05540	22.23980	4.24360	0.37000	0.22000	0
55	2009-11-30	ORCL	5858.00000	2178.00000	651	2.95700	0.52850	81.29050	24.88900	5.22300	0.22000	0.29000	0
54	2010-02-28	ORCL	6404.00000	1843.00000	1781	1.68260	0.54480	77.84200	18.56650	4.12120	0.29000	0.23000	0
53	2010-05-31	ORCL	9504.00000	3301.00000	2511	1.83810	0.46970	76.42050	24.87370	7.57720	0.23000	0.47000	0
52	2010-08-31	ORCL	7502.00000	1917.00000	3817.00000	2.19300	0.52410	72.51400	18.02190	4.15850	0.47000	0.27000	0
51	2010-11-30	ORCL	8582.00000	2770.00000	944	2.45370	0.48880	74.86600	21.78980	5.36590	0.27000	0.37000	0
50	2011-02-28	ORCL	8764.00000	2987.00000	2676	2.87710	0.39810	77.04250	24.14420	5.70980	0.37000	0.41000	0
49	2011-05-31	ORCL	10774.00000	4359.00000	3777	2.76030	0.39560	79.88680	29.78470	7.97370	0.41000	0.62000	0
48	2011-08-31	ORCL	8374.00000	2683.00000	5421.00000	3.00290	0.35860	76.25990	21.97280	4.46180	0.62000	0.36000	0
47	2011-11-30	ORCL	8792.00000	3111.00000	1255	3.47560	0.34960	77.75250	24.93180	5.18610	0.36000	0.43000	0
46	2012-02-29	ORCL	9039.00000	3317.00000	3010	3.22710	0.34150	78.89150	27.63580	5.77360	0.43000	0.49000	0
45	2012-05-31	ORCL	10916.00000	4595.00000	4057	2.60090	0.37370	80.36830	31.61420	7.82770	0.49000	0.68000	0
44	2012-08-31	ORCL	8181.00000	2879.00000	5671.00000	2.73540	0.33770	78.30340	24.86250	4.65060	0.68000	0.41000	0
43	2012-11-30	ORCL	9094.00000	3471.00000	795	3.33110	0.45510	80.27270	28.38140	5.94560	0.41000	0.53000	0
42	2013-02-28	ORCL	8958.00000	3334.00000	3194	3.41440	0.45110	80.84390	27.95270	5.71820	0.53000	0.52000	0
41	2013-05-31	ORCL	10947.00000	5000.00000	4564	3.23900	0.40970	80.87150	34.76750	8.43060	0.52000	0.80000	0
40	2013-08-31	ORCL	8372.00000	2873.00000	6292.00000	3.12940	0.54810	79.44340	26.17060	4.98110	0.80000	0.47000	0
39	2013-11-30	ORCL	9275.00000	3410.00000	1146	3.37540	0.54840	80.51750	27.52560	5.79360	0.47000	0.56000	0
38	2014-02-28	ORCL	9307.00000	3567.00000	3027	3.39170	0.53480	80.92830	27.55990	5.67040	0.56000	0.56000	0
37	2014-05-31	ORCL	11321.00000	4909.00000	4456	3.34480	0.50790	82.92550	32.20560	7.68440	0.56000	0.79000	0
36	2014-08-31	ORCL	8596.00000	2963.00000	6728.00000	4.35030	0.67950	80.44440	25.40720	4.55660	0.79000	0.48000	0
35	2014-11-30	ORCL	9598.00000	3542.00000	1062	4.34210	0.67670	80.21460	26.06790	5.21660	0.48000	0.56000	0
34	2015-02-28	ORCL	9327.00000	3383.00000	2263	3.71910	0.66470	79.62900	26.75030	5.14090	0.56000	0.56000	0
33	2015-05-31	ORCL	10705.00000	3983.00000	4527	4.11150	0.85460	80.83140	25.75430	5.61530	0.56000	0.61000	0
32	2015-08-31	ORCL	8448.00000	2654.00000	5881.00000	4.03630	0.88460	78.10130	20.67950	3.67500	0.61000	0.40000	0
31	2015-11-30	ORCL	8993.00000	2955.00000	516	4.26190	0.90520	79.39510	24.43010	4.74190	0.40000	0.51000	0
30	2016-02-29	ORCL	9012.00000	3027.00000	3495	4.82610	0.86550	79.59390	23.76830	4.62280	0.51000	0.50000	0
29	2016-05-31	ORCL	10594.00000	3968.00000	3793	3.73740	0.91770	81.71610	26.57160	5.89040	0.50000	0.66000	0
28	2016-08-31	ORCL	8595.00000	2641.00000	5875.00000	4.91690	1.13010	79.33680	21.31470	3.83010	0.66000	0.43000	0
27	2016-11-30	ORCL	9035.00000	3037.00000	1086	3.96000	1.11220	80.11070	22.49030	4.16010	0.43000	0.48000	0
26	2017-02-28	ORCL	9205.00000	2959.00000	2699	4.18060	1.05770	79.44600	24.32370	4.38820	0.48000	0.53000	0
25	2017-05-31	ORCL	10957.00000	4276.00000	4466	3.08190	1.06750	81.86550	30.56490	6.17370	0.53000	0.80000	0
24	2017-08-31	ORCL	9104.00000	2749.00000	6566.00000	3.62580	0.94540	78.82250	23.55010	3.80370	0.80000	0.50000	0
23	2017-11-30	ORCL	9589.00000	3039.00000	850	5.06940	1.07760	79.55990	23.08900	3.93250	0.50000	0.52000	0
22	2018-02-28	ORCL	9676.00000	3315.00000	3310	4.32610	1.25780	79.37160	-41.82510	-8.38370	0.52000	-0.98000	0
21	2018-05-31	ORCL	11014.00000	4161.00000	4660	3.98240	1.29330	80.24330	29.74400	6.98910	-0.98000	0.81000	0
20	2018-08-31	ORCL	9193.00000	2778.00000	6722.00000	3.42550	1.50730	78.75560	24.63830	5.87340	0.81000	0.57000	0
19	2018-11-30	ORCL	9562.00000	3101.00000	546	2.80280	1.86890	79.07340	24.39870	7.51250	0.57000	0.61000	0
18	2019-02-28	ORCL	9614.00000	3399.00000	2861	2.64740	2.31700	79.44660	28.55210	11.32520	0.61000	0.76000	0
17	2019-05-31	ORCL	11137.00000	4257.00000	4422	2.48990	2.51160	81.45820	33.58180	16.72410	0.76000	1.03000	0
16	2019-08-31	ORCL	9218.00000	2877.00000	6000.00000	2.24550	2.86240	78.76980	23.18290	11.23610	1.03000	0.63000	0
15	2019-11-30	ORCL	9614.00000	3183.00000	513	2.36710	3.19240	78.69770	24.03790	14.27870	0.63000	0.69000	0
14	2020-02-29	ORCL	9796.00000	3528.00000	3012	2.12470	3.47250	79.95100	26.24540	17.27710	0.69000	0.79000	0
13	2020-05-31	ORCL	10440.00000	4308.00000	3614	3.03140	5.63000	81.13990	29.84670	24.50260	0.79000	0.97000	0
12	2020-08-31	ORCL	9367.00000	3211.00000	5953.00000	2.66370	6.97890	79.92950	24.03120	22.19920	0.97000	0.72000	0
11	2020-11-30	ORCL	9800.00000	3583.00000	1388	2.16660	8.21520	80.21430	24.91840	28.34260	0.72000	0.80000	0
10	2021-02-28	ORCL	10085.00000	3878.00000	3704	2.16020	7.19090	81.01140	49.78680	52.10130	0.80000	1.68000	0
9	2021-05-31	ORCL	11227.00000	4541.00000	4842	2.29960	14.15410	81.10810	35.91340	67.74190	1.68000	1.35000	0
8	2021-08-31	ORCL	9728.00000	3427.00000	5391.00000	2.04230	-73.20180	78.38200	25.25700	-217.43360	1.35000	0.86000	0
7	2021-11-30	ORCL	10360.00000	-824.00000	-3682	1.64600	-8.12080	79.16020	-12.03670	12.91160	0.86000	-0.46000	0
6	2022-02-28	ORCL	10513.00000	3822.00000	3845	1.52040	-9.54980	78.90230	22.05840	-28.24260	-0.46000	0.84000	0
5	2022-05-31	ORCL	11839.00000	4501.00000	3985	1.62130	-13.15170	79.75340	26.92800	-55.27050	0.84000	1.17000	0
4	2022-08-31	ORCL	11445.00000	2623.00000	6394.00000	0.60320	-16.80620	73.46440	13.52560	-28.40890	1.17000	0.56000	0
3	2022-11-30	ORCL	12275.00000	3071.00000	849	0.64790	-24.07810	72.64360	14.18330	-46.10700	0.56000	0.63000	0
2	2023-02-28	ORCL	12398.00000	3260.00000	4275	0.81710	-48.01830	72.26170	15.29280	-99.16320	0.63000	0.68000	0
1	2023-05-31	ORCL	13836.00000	4139.00000	5647	0.90970	58.14970	73.04130	23.98090	213.23910	0.68000	1.20000	0
0	2023-08-31	ORCL	12453.00000	3296.00000	6974.00000	0.87420	31.30620	71.01100	19.43310	85.18130	1.20000	0.86000	0
58	2009-01-31	CRM	289.58310	16.09010	229.557	1.39320	0.01120	79.71770	4.74920	2.69020	0	0.02750	0
57	2009-04-30	CRM	304.92400	30.12300	97.97600	1.10540	0.02010	79.73270	6.04610	2.49540	0.02750	0.03750	0
56	2009-07-31	CRM	316.06100	29.48900	45.855	0.98420	0.01840	80.22660	6.70690	2.64190	0.03750	0.04250	0
55	2009-10-31	CRM	330.54900	30.14100	35.52	1.05020	0.01720	80.16330	6.25960	2.46320	0.04250	0.04000	0
54	2010-01-31	CRM	354.04900	25.51910	91.56	1.87880	0.43880	80.77690	5.76020	2.23490	0.04000	0.03750	0
53	2010-04-30	CRM	376.81300	33.05000	143.18300	1.50790	0.40710	81.00360	4.70920	1.73080	0.03750	0.03250	0
52	2010-07-31	CRM	394.37200	29.68200	76.096	1.19770	0.37890	80.27500	3.73860	1.32080	0.03250	0.02750	0
51	2010-10-31	CRM	429.08700	35.15600	74.04	1.20130	0.40810	80.85910	4.91090	1.84480	0.02750	0.03750	0
50	2011-01-31	CRM	456.86700	-0.39090	165.762	0.84210	0.39020	79.79480	2.38870	0.85160	0.03750	0.02000	0
49	2011-04-30	CRM	504.36400	-2.80300	139.51800	0.70500	0.42000	79.56520	0.10510	0.04220	0.02000	0.00000	0
48	2011-07-31	CRM	546.00200	-15.74800	82.933	0.61450	0.37390	77.85540	-0.78170	-0.30100	0.00000	-0.00750	0
47	2011-10-31	CRM	584.26000	-10.15700	128.709	0.62660	0.36220	77.99520	-0.64290	-0.25070	-0.00750	-0.00750	0
46	2012-01-31	CRM	631.91310	-6.37700	240.347	0.72700	0.35800	78.42340	-0.64530	-0.25690	-0.00750	-0.00500	0
45	2012-04-30	CRM	695.46700	-22.24900	213.21200	0.78900	0.30400	78.20880	-2.80030	-1.07610	-0.00500	-0.04000	0
44	2012-07-31	CRM	731.64900	-13.46600	136.197	0.79560	0.29500	77.80110	-1.34340	-0.51940	-0.04000	-0.02000	0
43	2012-10-31	CRM	788.39800	-54.18790	105.915	0.54120	0.27770	76.37640	-27.94240	-10.57280	-0.02000	-0.39000	0
42	2013-01-31	CRM	834.68120	-20.80700	281.573	0.69090	0.22490	78.03200	-2.49720	-0.89940	-0.39000	-0.03000	0
41	2013-04-30	CRM	892.63300	-44.54000	283.18900	1.05360	0.68800	76.58680	-7.58670	-2.74980	-0.03000	-0.12000	0
40	2013-07-31	CRM	957.09400	-39.85710	183.183	0.55440	0.66330	77.25230	8.00370	2.71770	-0.12000	0.12000	0
39	2013-10-31	CRM	1076.03400	-97.93100	137.859	0.58160	0.64370	75.07630	-11.56410	-4.27260	0.12000	-0.21000	0
38	2014-01-31	CRM	1145.24200	-103.74620	271.238	0.67340	0.61680	76.11600	-10.18330	-3.83820	-0.21000	-0.18000	0
37	2014-04-30	CRM	1226.77200	-55.34090	473.08700	0.60700	0.51260	76.17280	-7.89970	-3.09430	-0.18000	-0.16000	0
36	2014-07-31	CRM	1318.55100	-33.43410	245.893	0.65800	0.48290	76.65380	-4.63300	-1.85080	-0.16000	-0.10000	0
35	2014-10-31	CRM	1383.65500	-22.04200	122.511	0.73730	0.40740	75.91810	-2.81310	-1.02690	-0.10000	-0.06000	0
34	2015-01-31	CRM	1444.60800	-34.81580	339.953	0.80060	0.34480	75.36200	-4.55240	-1.65440	-0.06000	-0.10000	0
33	2015-04-30	CRM	1511.16700	31.10500	735.08100	0.65760	0.30120	74.73460	0.27080	0.09660	-0.10000	0.01000	0
32	2015-07-31	CRM	1634.68400	19.82400	304.278	0.70920	0.28260	75.20110	-0.05210	-0.01880	0.01000	0.00000	0
31	2015-10-31	CRM	1711.96700	43.43410	162.514	0.73890	0.27110	75.25170	-1.46950	-0.52960	0.00000	-0.04000	0
30	2016-01-31	CRM	1809.39800	20.55980	470.208	1.02040	0.25710	75.47920	-1.40980	-0.50990	-0.04000	-0.04000	0
29	2016-04-30	CRM	1916.60300	51.98600	1051.06200	0.74230	0.23160	74.06970	2.02230	0.69410	-0.04000	0.06000	0
28	2016-07-31	CRM	2036.61800	32.55100	250.678	0.60970	0.29300	74.19350	11.27470	3.74430	0.06000	0.33000	0
27	2016-10-31	CRM	2144.77500	3.03590	154.312	0.60330	0.26510	72.70010	-1.73950	-0.54820	0.33000	-0.05000	0
26	2017-01-31	CRM	2339.00400	130.42710	705.948	0.82200	0.26780	73.24000	3.93020	1.22570	-0.05000	0.12000	0
25	2017-04-30	CRM	2397.00000	4.00000	1230.00000	0.70870	0.22930	72.84110	0.04170	0.01260	0.12000	0.00000	0
24	2017-07-31	CRM	2577.00000	84.00000	331	0.77210	0.21820	74.00080	1.78500	0.54430	0.00000	0.06000	0
23	2017-10-31	CRM	2701.00000	155.00000	125	0.82400	0.20780	73.56540	3.96150	1.21190	0.06000	0.14000	0
22	2018-01-31	CRM	2865.00000	211.00000	1052	0.95200	0.16580	74.24080	7.19020	1.98540	0.14000	0.29000	0
21	2018-04-30	CRM	3006.00000	191.00000	1466.00000	1.28580	0.28710	74.48440	11.44380	3.11030	0.29000	0.46000	0
20	2018-07-31	CRM	3281.00000	115.00000	458	0.80320	0.27170	74.12370	9.11310	2.21020	0.46000	0.39000	0
19	2018-10-31	CRM	3392.00000	92.00000	143	0.85640	0.25020	73.79130	3.09550	0.71460	0.39000	0.13000	0
18	2019-01-31	CRM	3603.00000	137.00000	1331	0.94920	0.20330	73.74410	10.04720	2.31980	0.13000	0.45000	0
17	2019-04-30	CRM	3737.00000	210.00000	1965.00000	0.95680	0.19290	75.54190	10.48970	2.38360	0.45000	0.49000	0
16	2019-07-31	CRM	3997.00000	58.00000	436	0.97140	0.17320	75.80690	2.27670	0.53010	0.49000	0.11000	0
15	2019-10-31	CRM	4513.00000	65.00000	298	1.05270	0.08490	74.87260	-2.41520	-0.32750	0.11000	-0.12000	0
14	2020-01-31	CRM	4851.00000	-36.00000	1632	1.07530	0.07890	74.85060	-5.11230	-0.73190	-0.12000	-0.33000	0
13	2020-04-30	CRM	4865.00000	-140.00000	1859.00000	1.14560	0.07730	74.22410	2.03490	0.28640	-0.33000	0.11000	0
12	2020-07-31	CRM	5151.00000	178.00000	429	1.14530	0.06950	74.54860	50.96100	6.82880	0.11000	2.85000	0
11	2020-10-31	CRM	5419.00000	224.00000	339	1.22170	0.06630	74.27570	19.94830	2.68170	2.85000	1.15000	0
10	2021-01-31	CRM	5817.00000	193.00000	2174	1.23470	0.06440	74.57450	4.59000	0.64350	1.15000	0.27000	0
9	2021-04-30	CRM	5963.00000	354.00000	3228.00000	1.33420	0.06280	73.92250	7.86520	1.10180	0.27000	0.50000	0
8	2021-07-31	CRM	6340.00000	332.00000	386	0.93460	0.21480	74.55840	8.43850	0.96360	0.50000	0.56000	0
